P_YYYYMMDD,CZ_LNK_KEY,BASE_DT,MESSAGE_ID,CAMPAIGN_ID,CAMPAIGN_NM,MESSAGE_TEMPLATE_ID,SEND_DTTM,CHANNEL_CD,SEND_RESULT_CD,TARGET_SEGMENT_NM,TARGET_PROD_CD,TARGET_PROD_NM,FEATURE_NM,MESSAGE_CNTN,ENTR_NO,CUST_NO,BQ_LOAD_DTTM,BQ_LOAD_USER_ID
2026-09-07,110049,20260907,CRM-G1-20260907-0049,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0049,110049,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110050,20260907,CRM-G1-20260907-0050,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0050,110050,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110051,20260907,CRM-G1-20260907-0051,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0051,110051,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110052,20260907,CRM-G1-20260907-0052,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0052,110052,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110053,20260907,CRM-G1-20260907-0053,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0053,110053,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110054,20260907,CRM-G1-20260907-0054,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0054,110054,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110055,20260907,CRM-G1-20260907-0055,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0055,110055,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110056,20260907,CRM-G1-20260907-0056,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0056,110056,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110057,20260907,CRM-G1-20260907-0057,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0057,110057,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110058,20260907,CRM-G1-20260907-0058,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0058,110058,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110059,20260907,CRM-G1-20260907-0059,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0059,110059,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110060,20260907,CRM-G1-20260907-0060,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0060,110060,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110061,20260907,CRM-G1-20260907-0061,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0061,110061,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110062,20260907,CRM-G1-20260907-0062,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0062,110062,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110063,20260907,CRM-G1-20260907-0063,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0063,110063,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110064,20260907,CRM-G1-20260907-0064,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0064,110064,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110065,20260907,CRM-G1-20260907-0065,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0065,110065,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110066,20260907,CRM-G1-20260907-0066,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0066,110066,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110067,20260907,CRM-G1-20260907-0067,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0067,110067,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110068,20260907,CRM-G1-20260907-0068,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0068,110068,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110069,20260907,CRM-G1-20260907-0069,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0069,110069,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110070,20260907,CRM-G1-20260907-0070,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0070,110070,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110071,20260907,CRM-G1-20260907-0071,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0071,110071,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110072,20260907,CRM-G1-20260907-0072,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0072,110072,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110073,20260907,CRM-G1-20260907-0073,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0073,110073,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110074,20260907,CRM-G1-20260907-0074,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0074,110074,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110075,20260907,CRM-G1-20260907-0075,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0075,110075,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110076,20260907,CRM-G1-20260907-0076,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0076,110076,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110077,20260907,CRM-G1-20260907-0077,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0077,110077,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110078,20260907,CRM-G1-20260907-0078,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0078,110078,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110079,20260907,CRM-G1-20260907-0079,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0079,110079,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110080,20260907,CRM-G1-20260907-0080,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0080,110080,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110081,20260907,CRM-G1-20260907-0081,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0081,110081,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110082,20260907,CRM-G1-20260907-0082,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0082,110082,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110083,20260907,CRM-G1-20260907-0083,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0083,110083,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110084,20260907,CRM-G1-20260907-0084,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0084,110084,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110085,20260907,CRM-G1-20260907-0085,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0085,110085,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110086,20260907,CRM-G1-20260907-0086,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0086,110086,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110087,20260907,CRM-G1-20260907-0087,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0087,110087,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110088,20260907,CRM-G1-20260907-0088,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0088,110088,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110089,20260907,CRM-G1-20260907-0089,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0089,110089,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110090,20260907,CRM-G1-20260907-0090,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0090,110090,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110091,20260907,CRM-G1-20260907-0091,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0091,110091,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110092,20260907,CRM-G1-20260907-0092,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0092,110092,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110093,20260907,CRM-G1-20260907-0093,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0093,110093,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110094,20260907,CRM-G1-20260907-0094,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0094,110094,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110095,20260907,CRM-G1-20260907-0095,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0095,110095,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110096,20260907,CRM-G1-20260907-0096,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0096,110096,2026-09-07T10:00:00,synthetic-seeder
2026-09-07,110097,20260907,CRM-G1-20260907-0097,CMP-G1-OPTION-202609,구글 원 세부 옵션 변경 기능 안내,SMS-G1-OPTION-CHANGE-V1,2026-09-07T08:00:00,SMS,DELIVERED,구글 원 100GB 부가서비스 가입자,VAS-GOOGLEONE-100,구글 원 100GB,구글 원 저장공간 옵션 변경,"구글 원 이용 고객님, 9월부터 저장공간 옵션을 변경할 수 있습니다. 자세한 내용은 U+ 앱에서 확인해 주세요.",ENTR-VAS-BASELINE-0097,110097,2026-09-07T10:00:00,synthetic-seeder
